player_id,player,position,team,salary,roster_id,injured_reserve,war,value
6869,Adam Trautman,TE,NO,0,999,False,0.0,0.0
3908,Eric Wallace,TE,None,0,999,False,0.0,0.0
4909,Duce Staley,RB,None,0,999,False,0.0,0.0
6238,Tyree Mayfield,TE,None,0,999,False,0.0,0.0
370,Nate Washington,WR,None,0,999,False,0.0,0.0
2800,Mario Hull,WR,None,0,999,False,0.0,0.0
1575,Andre Ellington,RB,None,0,999,False,0.0,0.0
7623,Darece Roberson,WR,None,0,999,False,0.0,0.0
2880,Zach Laskey,RB,None,0,999,False,0.0,0.0
7045,Joshua Kelley,RB,LAC,0,8,False,0.0,0.0
1724,Rashad Ross,WR,None,0,999,False,0.0,0.0
5273,Kamryn Pettway,RB,None,0,999,False,0.0,0.0
4823,Keevan Lucas,WR,None,0,999,False,0.0,0.0
5980,Myles Gaskin,RB,MIA,0,999,False,0.0,0.0
5107,Jaylen Samuels,RB,None,0,999,False,0.0,0.0
2399,Ty Montgomery,RB,NE,0,999,False,0.0,0.0
4342,Quincy Adeboyejo,WR,None,0,999,False,0.0,0.0
5233,Marcus Baugh,TE,None,0,999,False,0.0,0.0
2950,Jack Tabb,TE,None,0,999,False,0.0,0.0
8420,Jack Sorenson,WR,None,0,999,False,0.0,0.0
6363,Michael Walker,WR,None,0,999,False,0.0,0.0
586,Mike Kafka,QB,None,0,999,False,0.0,0.0
3639,Duplicate Player,WR,None,0,999,False,0.0,0.0
5798,Darren Carrington,WR,None,0,999,False,0.0,0.0
5762,Josh Smith,WR,None,0,999,False,0.0,0.0
758,Shayne Graham,K,None,0,999,False,0.0,0.0
2733,Kasey Closs,WR,None,0,999,False,0.0,0.0
6318,Jordan Ellis,RB,None,0,999,False,0.0,0.0
7121,Justin Rohrwasser,K,None,0,999,False,0.0,0.0
5268,Ben Johnson,TE,None,0,999,False,0.0,0.0
4787,Jordan Westerkamp,WR,None,0,999,False,0.0,0.0
4285,Robert Davis,WR,None,0,999,False,0.0,0.0
6588,Tom Kennedy,WR,DET,0,999,False,0.0,0.0
4526,Krishawn Hogan,WR,None,0,999,False,0.0,0.0
6554,Shawn Poindexter,WR,None,0,999,False,0.0,0.0
1986,Storm Johnson,RB,None,0,999,False,0.0,0.0
1338,Matt Barkley,QB,BUF,0,999,False,0.0,0.0
2074,Devin Street,WR,None,0,999,False,0.0,0.0
6460,Cole Herdman,TE,None,0,999,False,0.0,0.0
4234,Noah Brown,WR,DAL,0,999,False,0.0,0.0
176,Gary Barnidge,TE,None,0,999,False,0.0,0.0
6662,Parker Hesse,TE,ATL,0,999,False,0.0,0.0
